candle_time,symbol,open,high,low,close,supertrend,supertrend_dir,demarker,fast_ma,slow_ma,stoch_k,stoch_d,wpr_9,wpr_28
2026-03-09T12:12:00,NIFTY2631023750CE,267.0,269.0,262.8,265.1,278.12,-1.0,0.36,269.19,271.15,30.35,15.56,-67.56,-79.15
2026-03-09T12:12:00,NIFTY2631023800CE,236.05,236.85,231.55,233.75,245.71,-1.0,0.36,237.71,239.43,29.2,14.9,-66.45,-77.98
2026-03-09T12:12:00,NIFTY2631023850CE,207.0,207.0,202.25,204.2,216.42,-1.0,0.33,208.16,209.88,29.84,15.78,-67.65,-78.88
2026-03-09T12:12:00,NIFTY2631023900CE,179.55,179.7,175.5,177.0,188.93,-1.0,0.37,180.54,182.06,31.38,16.85,-68.45,-79.53
2026-03-09T12:12:00,NIFTY2631023950CE,155.0,155.15,151.2,153.05,162.94,-1.0,0.36,156.04,157.46,28.91,15.18,-66.67,-78.49
2026-03-09T12:12:00,NIFTY2631024000CE,131.95,132.85,129.15,130.7,140.36,-1.0,0.35,134.0,135.18,25.88,13.5,-68.6,-79.95
2026-03-09T12:12:00,NIFTY2631024050CE,112.4,112.9,109.8,111.2,120.24,-1.0,0.34,114.09,115.17,25.81,13.79,-69.12,-80.32
2026-03-09T12:12:00,NIFTY2631024100CE,94.4,95.4,92.85,94.15,101.85,-1.0,0.35,96.49,97.44,25.89,13.59,-68.66,-80.36
2026-03-09T12:12:00,NIFTY2631023550PE,97.45,98.15,95.9,95.9,93.26,1.0,0.55,95.33,94.6,63.04,78.5,-47.24,-47.24
2026-03-09T12:12:00,NIFTY2631023600PE,108.85,109.85,107.45,107.65,104.58,1.0,0.55,107.14,106.24,64.35,79.79,-46.14,-46.14
2026-03-09T12:12:00,NIFTY2631023650PE,122.2,123.05,120.7,121.05,117.59,1.0,0.56,120.04,119.06,65.23,80.68,-45.09,-45.09
2026-03-09T12:12:00,NIFTY2631023700PE,136.85,137.9,135.45,136.05,132.07,1.0,0.56,134.94,133.85,62.83,78.61,-44.89,-44.89
2026-03-09T12:12:00,NIFTY2631023750PE,153.3,154.6,151.85,151.85,148.05,1.0,0.55,151.37,150.16,57.65,75.68,-46.06,-46.06
